cluster_id,timeslice,cpu_cap,mem_cap,vf_cap,cpu_load,mem_load,vf_load
0,0,272,768,160,0,0,0
0,1,272,768,160,0,0,0
0,2,272,768,160,0,0,0
0,3,272,768,160,0,0,0
0,4,272,768,160,0,0,0
0,5,336,960,160,120,249,59
0,6,336,960,160,120,249,59
0,7,336,960,160,213,517,59
0,8,336,960,160,213,517,59
0,9,336,960,160,213,517,59
0,10,336,960,160,93,268,0
0,11,336,960,160,93,268,0
0,12,336,960,160,93,268,0
0,13,336,960,160,93,268,0
0,14,336,960,160,109,361,0
0,15,336,960,160,93,268,0
0,16,336,960,160,93,268,0
0,17,336,960,160,0,0,0
0,18,336,960,160,0,0,0
0,19,336,960,160,0,0,0
0,20,336,960,160,0,0,0
0,21,336,960,160,0,0,0
0,22,336,960,160,0,0,0
1,0,304,832,0,0,0,0
1,1,304,832,0,0,0,0
1,2,304,832,0,0,0,0
1,3,304,832,0,0,0,0
1,4,304,832,0,0,0,0
1,5,304,832,0,0,0,0
1,6,304,832,0,65,176,0
1,7,304,832,0,83,297,0
1,8,304,832,0,83,297,0
1,9,304,832,0,65,176,0
1,10,304,832,0,26,80,0
1,11,112,320,0,0,0,0
1,12,112,320,0,18,97,0
1,13,112,320,0,18,97,0
1,14,112,320,0,18,97,0
1,15,112,320,0,0,0,0
1,16,112,320,0,0,0,0
1,17,112,320,0,0,0,0
1,18,112,320,0,0,0,0
1,19,112,320,0,0,0,0
1,20,112,320,0,0,0,0
1,21,112,320,0,0,0,0
1,22,112,320,0,0,0,0
2,0,256,704,0,0,0,0
2,1,256,704,0,0,0,0
2,2,256,704,0,0,0,0
2,3,256,704,0,151,473,0
2,4,256,704,0,151,473,0
2,5,192,512,0,44,169,0
2,6,192,512,0,44,169,0
2,7,192,512,0,0,0,0
2,8,192,512,0,0,0,0
2,9,192,512,0,29,65,0
2,10,192,512,0,29,65,0
2,11,384,1024,0,277,633,0
2,12,384,1024,0,272,606,0
2,13,384,1024,0,217,424,0
2,14,384,1024,0,217,424,0
2,15,384,1024,0,122,236,0
2,16,384,1024,0,98,198,0
2,17,384,1024,0,98,198,0
2,18,384,1024,0,98,198,0
2,19,384,1024,0,98,198,0
2,20,384,1024,0,98,198,0
2,21,384,1024,0,98,198,0
2,22,384,1024,0,98,198,0
