cluster_id,timeslice,cpu_cap,mem_cap,vf_cap,cpu_load,mem_load,vf_load
0,0,225,670,105,0,0,0
0,1,225,670,105,0,0,0
0,2,225,670,105,0,0,0
0,3,225,670,105,0,0,0
0,4,225,670,105,0,0,0
0,5,225,670,105,0,0,0
0,6,225,670,105,20,87,0
0,7,225,670,105,31,104,4
0,8,225,670,105,50,177,9
0,9,225,670,105,50,177,9
0,10,225,670,105,79,253,15
0,11,225,670,105,86,255,10
0,12,225,670,105,86,255,10
0,13,225,670,105,86,255,10
0,14,225,670,105,75,238,6
0,15,225,670,105,40,122,6
0,16,225,670,105,0,0,0
0,17,225,670,105,0,0,0
1,0,173,414,0,0,0,0
1,1,173,414,0,0,0,0
1,2,173,414,0,0,0,0
1,3,173,414,0,0,0,0
1,4,173,414,0,0,0,0
1,5,173,414,0,0,0,0
1,6,173,414,0,0,0,0
1,7,173,414,0,20,38,0
1,8,173,414,0,69,159,0
1,9,173,414,0,69,159,0
1,10,173,414,0,69,159,0
1,11,173,414,0,69,159,0
1,12,173,414,0,58,141,0
1,13,173,414,0,22,65,0
1,14,173,414,0,22,65,0
1,15,173,414,0,0,0,0
1,16,173,414,0,0,0,0
1,17,173,414,0,0,0,0
2,0,182,398,90,0,0,0
2,1,182,398,90,0,0,0
2,2,182,398,90,0,0,0
2,3,182,398,90,0,0,0
2,4,182,398,90,0,0,0
2,5,182,398,90,0,0,0
2,6,182,398,90,0,0,0
2,7,182,398,90,0,0,0
2,8,182,398,90,66,155,4
2,9,182,398,90,66,155,4
2,10,182,398,90,66,155,4
2,11,182,398,90,14,52,5
2,12,182,398,90,22,98,11
2,13,182,398,90,24,97,12
2,14,182,398,90,24,97,12
2,15,182,398,90,24,97,12
2,16,182,398,90,24,97,12
2,17,182,398,90,24,97,12
3,0,169,409,0,0,0,0
3,1,169,409,0,0,0,0
3,2,169,409,0,0,0,0
3,3,169,409,0,0,0,0
3,4,169,409,0,15,24,0
3,5,169,409,0,27,101,0
3,6,169,409,0,43,128,0
3,7,169,409,0,43,132,0
3,8,169,409,0,57,148,0
3,9,169,409,0,57,148,0
3,10,169,409,0,57,148,0
3,11,169,409,0,60,134,0
3,12,169,409,0,60,134,0
3,13,169,409,0,60,134,0
3,14,169,409,0,60,134,0
3,15,169,409,0,46,118,0
3,16,169,409,0,46,118,0
3,17,169,409,0,46,118,0
4,0,271,740,0,0,0,0
4,1,271,740,0,0,0,0
4,2,271,740,0,0,0,0
4,3,271,740,0,0,0,0
4,4,271,740,0,0,0,0
4,5,271,740,0,0,0,0
4,6,271,740,0,60,208,0
4,7,271,740,0,83,268,0
4,8,271,740,0,93,291,0
4,9,271,740,0,59,144,0
4,10,271,740,0,80,227,0
4,11,271,740,0,105,277,0
4,12,271,740,0,61,134,0
4,13,271,740,0,61,134,0
4,14,271,740,0,35,73,0
4,15,271,740,0,0,0,0
4,16,271,740,0,0,0,0
4,17,271,740,0,0,0,0
5,0,213,412,0,0,0,0
5,1,213,412,0,0,0,0
5,2,213,412,0,0,0,0
5,3,213,412,0,39,53,0
5,4,213,412,0,39,53,0
5,5,213,412,0,39,53,0
5,6,213,412,0,39,53,0
5,7,213,412,0,39,53,0
5,8,213,412,0,78,103,0
5,9,213,412,0,63,97,0
5,10,213,412,0,63,97,0
5,11,213,412,0,24,47,0
5,12,213,412,0,24,47,0
5,13,213,412,0,24,47,0
5,14,213,412,0,0,0,0
5,15,213,412,0,0,0,0
5,16,213,412,0,0,0,0
5,17,213,412,0,0,0,0
