cluster_id,timeslice,cpu_cap,mem_cap,vf_cap,cpu_load,mem_load,vf_load
0,0,21,58500,0,0,0,0
0,1,21,58500,0,0,0,0
0,2,21,58500,0,0,0,0
0,3,21,58500,0,9,21500,0
0,4,21,58500,0,9,21500,0
0,5,21,58500,0,0,0,0
0,6,13,36500,0,0,0,0
0,7,13,36500,0,2,6000,0
0,8,13,36500,0,2,6000,0
0,9,13,36500,0,0,0,0
0,10,13,36500,0,0,0,0
1,0,25,62000,36,0,0,0
1,1,25,62000,36,3,8000,7
1,2,25,62000,36,3,8000,7
1,3,25,61999,36,0,0,0
1,4,25,61999,36,0,0,0
1,5,25,61999,36,11,27000,21
1,6,33,84000,36,16,39000,30
1,7,33,84000,36,11,26000,20
1,8,33,84000,36,0,0,0
1,9,19,49999,18,0,0,0
1,10,19,49999,18,0,0,0
2,0,37,99000,75,0,0,0
2,1,37,99000,75,0,0,0
2,2,37,99000,75,12,31499,0
2,3,37,99000,75,12,31499,0
2,4,37,99000,75,3,9999,0
2,5,37,99000,75,0,0,0
2,6,37,99000,75,0,0,0
2,7,37,99000,75,0,0,0
2,8,37,99000,75,13,34000,26
2,9,51,133000,93,21,54000,41
2,10,51,133000,93,15,38000,29
